Account,GameNumber,Date,StartTime,DayOfWeek,HourOfDay,GameOfDay,GameOfWeek,TimeControl,MyElo,OppElo,Color,ECO,Result,Termination,ICastledFirst,ICastledShort,ICastledLong,OppCastledShort,OppCastledLong,LastResult,2ndLastResult,MyNumMoves,OppNumMoves,MyTotalTime,OppTotalTime,MyAvgTPM,OppAvgTPM,MyCastlingMove,OppCastlingMove,TimeSinceLast
Cosmos_IV,61,2020-07-21,16:10:13,3,17,2,7,600,957,873,white,D02,won,timeout,No,Yes,No,Yes,No,lost,won,26,25,494,588.3,19.0,23.53,9,8,266.70
Cosmos_IV,62,2020-07-21,18:52:28,3,19,3,8,600,948,988,white,D00,lost,resignation,Yes,No,Yes,No,No,won,lost,12,12,152.4,155.9,12.7,12.99,12,N/A,9241.00
Cosmos_IV,63,2020-07-21,18:57:45,3,19,4,9,600,939,970,white,D02,lost,resignation,No,Yes,No,No,Yes,lost,won,47,46,443.2,342.7,9.43,7.45,10,9,164.60
Cosmos_IV,64,2020-07-21,19:11:02,3,20,5,10,600,939,927,black,C44,draw,stalemate,No,No,No,Yes,No,lost,lost,56,56,580.5,379.2,10.37,6.77,N/A,5,353.80
Cosmos_IV,65,2020-07-21,20:56:41,3,21,6,11,600,931,980,black,C55,lost,resignation,Yes,No,Yes,Yes,No,draw,lost,13,14,98,64.8,7.54,4.63,9,11,5758.50
Cosmos_IV,66,2020-07-21,20:59:32,3,21,7,12,600,923,964,black,C50,lost,resignation,No,No,No,Yes,No,lost,draw,17,18,190.3,164,11.19,9.11,N/A,7,73.00
Cosmos_IV,67,2020-07-21,21:06:05,3,22,8,13,600,914,926,white,D00,lost,resignation,Yes,Yes,No,No,No,lost,lost,32,32,532.9,499,16.65,15.59,9,N/A,202.70
Cosmos_IV,68,2020-07-21,22:47:53,3,23,9,14,600,923,927,black,E52,won,checkmate,Yes,Yes,No,Yes,No,lost,lost,30,30,553.6,553.7,18.45,18.46,7,16,5575.10
Cosmos_IV,69,2020-07-23,23:03:28,5,24,1,15,600,916,997,white,D02,lost,checkmate,Yes,Yes,No,No,No,won,lost,14,14,102.9,59,7.35,4.21,12,N/A,173181.40
Cosmos_IV,70,2020-07-23,23:06:21,5,24,2,16,600,909,954,black,D02,lost,resignation,No,Yes,No,Yes,No,lost,won,18,19,196.6,100.4,10.92,5.28,11,11,70.10
Cosmos_IV,71,2020-07-23,23:11:36,5,24,3,17,600,902,939,white,D00,lost,resignation,No,No,No,No,No,lost,lost,7,7,45.1,22.9,6.44,3.27,N/A,N/A,118.40
Cosmos_IV,72,2020-07-23,23:12:54,5,24,4,18,600,897,1024,white,D00,lost,resignation,Yes,Yes,No,No,No,lost,lost,42,42,415.8,259.1,9.9,6.17,7,N/A,32.90
Cosmos_IV,73,2020-08-02,23:04:53,1,24,1,1,600,897,542,white,A40,won,timeout,Yes,Yes,No,Yes,No,lost,lost,44,43,583.3,599.9,13.26,13.95,10,14,863103.20
Cosmos_IV,74,2020-08-02,23:25:40,1,24,2,2,600,897,542,black,C55,lost,resignation,No,Yes,No,Yes,No,won,lost,29,30,414.5,362.7,14.29,12.09,11,4,663.70
Cosmos_IV,75,2020-08-02,23:39:14,1,24,3,3,600,897,542,white,A00,draw,agreement,No,No,No,No,No,lost,won,1,1,0.1,4.7,0.1,4.7,N/A,N/A,399.50
Cosmos_IV,76,2020-08-02,23:39:59,1,24,4,4,600,897,542,black,C44,won,resignation,No,No,No,Yes,No,draw,lost,37,37,350.6,362.7,9.48,9.8,N/A,5,44.90
Cosmos_IV,77,2020-11-02,08:29:15,2,9,1,1,600,854,1071,black,B00,lost,resignation,No,No,No,No,No,won,draw,0,1,600,0.1,0,0.1,N/A,N/A,7897405.40
Cosmos_IV,78,2020-12-18,21:58:14,6,22,1,1,600,854,800,black,C20,lost,checkmate,No,No,No,No,No,lost,won,6,7,78.7,68.1,13.12,9.73,N/A,N/A,4022339.00
Cosmos_IV,79,2023-01-07,23:30:53,7,24,1,1,600,680,803,white,A40,lost,resignation,No,No,No,No,No,lost,lost,17,17,258,189.7,15.18,11.16,N/A,N/A,64805480.30
Cosmos_IV,80,2024-05-31,17:02:17,6,18,1,1,300,1012,936,white,D00,won,checkmate,Yes,No,Yes,Yes,No,lost,lost,17,16,70.5,70.9,4.15,4.43,10,10,44036826.00
Cosmos_IV,81,2024-05-31,17:47:44,6,18,2,2,600,803,646,black,B12,won,abandoned,No,No,No,No,No,won,lost,20,20,177.8,317.8,8.89,15.89,N/A,N/A,2656.50
Cosmos_IV,82,2024-05-31,23:45:52,6,24,3,3,600,899,796,white,A40,won,resignation,Yes,Yes,No,No,Yes,won,won,27,26,238.6,198.6,8.84,7.64,14,14,21310.20
Cosmos_IV,83,2024-05-31,23:53:30,6,24,4,4,600,973,881,white,D00,won,resignation,No,No,No,No,No,won,won,34,34,286.4,185.5,8.42,5.46,N/A,N/A,219.40
Cosmos_IV,84,2024-06-01,00:01:42,7,1,5,5,600,1038,981,black,A00,won,checkmate,No,No,No,Yes,No,won,won,33,33,367,160.3,11.12,4.86,N/A,10,205.60
Cosmos_IV,85,2024-06-01,00:10:55,7,1,6,6,600,1097,1066,black,B10,won,resignation,No,No,Yes,Yes,No,won,won,21,21,209.6,85.4,9.98,4.07,13,7,186.00
Cosmos_IV,86,2024-06-01,00:16:05,7,1,7,7,600,1143,1086,black,B10,won,abandoned,No,Yes,No,Yes,No,won,won,25,25,260.2,296.3,10.41,11.85,20,13,100.40
Cosmos_IV,87,2024-06-01,00:27:40,7,1,8,8,600,1107,1192,white,D00,lost,resignation,No,No,No,No,No,won,won,14,14,82.5,70.4,5.89,5.03,N/A,N/A,434.80
Cosmos_IV,88,2024-06-01,00:32:11,7,1,9,9,600,1148,1136,black,B13,won,abandoned,No,No,No,Yes,No,lost,won,34,34,313.8,298.6,9.23,8.78,N/A,11,188.50
Cosmos_IV,89,2024-06-01,00:45:10,7,1,10,10,600,1148,1444,white,D02,won,checkmate,No,No,No,Yes,No,won,lost,49,49,545.6,355.5,11.13,7.26,N/A,25,465.20
Cosmos_IV,90,2024-06-01,01:05:48,7,2,11,11,600,1174,999,white,D00,won,checkmate,No,No,No,Yes,No,won,won,27,26,257.4,208.9,9.53,8.03,N/A,7,692.40
Cosmos_IV,91,2024-06-01,01:13:59,7,2,12,12,600,1150,1263,black,B15,lost,checkmate,No,Yes,No,Yes,No,won,won,19,20,202.2,228.1,10.64,11.41,13,13,233.60
Cosmos_IV,92,2024-06-01,14:04:37,7,15,13,13,600,1182,1173,white,A45,won,checkmate,Yes,Yes,No,No,No,lost,won,60,59,490.1,370.4,8.17,6.28,16,N/A,46035.80
Cosmos_IV,93,2024-06-01,14:19:40,7,15,14,14,600,1205,1123,white,D02,won,abandoned,No,No,No,No,Yes,won,lost,15,14,134.4,111.5,8.96,7.96,N/A,7,412.90
Cosmos_IV,94,2024-06-01,14:27:18,7,15,15,15,600,1236,1270,black,B12,won,resignation,No,Yes,No,Yes,No,won,won,40,40,552,517.9,13.8,12.95,19,7,323.60
Cosmos_IV,95,2024-06-02,23:33:18,1,24,1,16,600,1261,1242,white,D02,won,resignation,Yes,No,Yes,No,No,won,won,38,37,537.9,278.9,14.16,7.54,15,N/A,118608.00
Cosmos_IV,96,2024-06-02,23:50:53,1,24,2,17,600,1237,1249,black,D02,lost,resignation,No,No,Yes,No,Yes,won,won,27,27,232,181.9,8.59,6.74,25,12,517.10
Cosmos_IV,97,2024-06-02,23:58:02,1,24,3,18,600,1259,1240,white,D00,won,timeout,No,No,No,No,No,lost,won,41,40,379.3,597.7,9.25,14.94,N/A,N/A,197.00
Cosmos_IV,98,2024-06-03,00:14:52,2,1,4,19,600,1280,1273,black,B10,won,checkmate,Yes,Yes,No,No,No,won,lost,51,52,505.5,372.2,9.91,7.16,14,N/A,630.70
Cosmos_IV,99,2024-06-03,15:27:23,2,16,5,20,600,1263,1316,white,D00,lost,resignation,Yes,Yes,No,No,No,won,won,15,15,127.3,66,8.49,4.4,13,N/A,54245.50
Cosmos_IV,100,2024-06-03,15:30:46,2,16,6,21,600,1244,1248,white,A45,lost,resignation,No,No,No,No,No,lost,won,27,27,482.8,472.3,17.88,17.49,N/A,N/A,75.70
Cosmos_IV,101,2024-06-03,16:03:21,2,17,7,22,600,1228,1274,black,D10,lost,resignation,Yes,Yes,No,No,No,lost,lost,29,30,528.5,377.9,18.22,12.6,14,N/A,1472.20
Cosmos_IV,102,2024-06-03,16:36:27,2,17,8,23,600,1242,1177,black,B12,won,checkmate,No,No,No,Yes,No,lost,lost,36,36,525.2,392.7,14.59,10.91,N/A,9,1457.50
Cosmos_IV,103,2024-06-03,16:56:08,2,17,9,24,600,1258,1255,white,D02,won,resignation,No,No,No,No,Yes,won,lost,19,19,219.2,262.3,11.54,13.81,N/A,18,655.80
Cosmos_IV,104,2024-06-03,17:04:36,2,18,10,25,600,1244,1294,black,D10,lost,resignation,No,No,No,Yes,No,won,won,16,17,184.4,135.3,11.52,7.96,N/A,11,288.80
Cosmos_IV,105,2024-06-04,01:29:51,3,2,7,26,600,1257,1212,white,D02,won,resignation,No,No,No,No,No,lost,won,27,26,288.3,294.5,10.68,11.33,N/A,N/A,30130.60
Cosmos_IV,106,2024-06-04,01:41:14,3,2,8,27,600,1242,1238,black,B15,lost,timeout,No,Yes,No,Yes,No,won,lost,56,57,598.7,572.1,10.69,10.04,23,13,394.70
Cosmos_IV,107,2024-06-04,02:01:39,3,3,9,28,600,1228,1221,white,D00,lost,resignation,No,No,No,No,No,lost,won,42,42,398.4,435.9,9.49,10.38,N/A,N/A,626.30
Cosmos_IV,108,2024-06-04,10:33:06,3,11,10,29,600,1240,1208,black,B10,won,abandoned,No,Yes,No,No,Yes,lost,lost,24,24,257,133.1,10.71,5.55,19,10,30288.60
Cosmos_IV,109,2024-06-04,23:12:35,3,24,5,30,600,1254,1274,black,B10,won,checkmate,No,No,No,Yes,No,won,lost,21,21,113.1,60.3,5.39,2.87,N/A,10,45312.00
Cosmos_IV,110,2024-06-04,23:15:54,3,24,6,31,600,1267,1269,white,D02,won,checkmate,No,No,No,No,No,won,won,6,5,15.7,30.1,2.62,6.02,N/A,N/A,85.90
