Account,IsMonday,IsTuesday,IsWednesday,IsThursday,IsFriday,IsSaturday,IsSunday,TimeOfDay,GameOfDay,GameOfWeek,TimeControl,EloDifference,Color,Result,ICastledFirst,ICastledShort,ICastledLong,OppCastledShort,OppCastledLong,LastResultIsWin,LastResultIsDraw,LastResultIsLoss,2ndLastResultIsWin,2ndLastResultIsDraw,2ndLastResultIsLoss,MyNumMoves,OppNumMoves,MyTotalTime,OppTotalTime,MyAvgTPM,OppAvgTPM,TimeSinceLast,DailyWinPerc,DailyLossPerc,DailyDrawPerc,WeeklyWinPerc,WeeklyLossPerc,WeeklyDrawPerc,ECO_A00,ECO_A40,ECO_A45,ECO_B10,ECO_B12,ECO_B13,ECO_D00,ECO_D02,ECO_D10,ECO_Other
0,0,0,0,0,1,0,0,45365,13,35,600,40,1,1,1,0,1,0,0,1,0,0,1,0,0,48,48,507.0,234.7,10.56,4.89,688.7,58.33,41.67,0.0,61.76,38.24,0.0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,46861,14,36,600,22,0,0,1,1,0,1,0,0,1,0,1,0,0,23,22,342.4,173.7,14.89,7.9,989.0,53.85,38.46,7.69,60.0,37.14,2.86,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,48134,15,37,600,-30,1,0,0,0,0,0,0,1,0,0,0,1,0,41,41,508.7,407.1,12.41,9.93,930.6,57.14,35.71,7.14,61.11,36.11,2.78,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,53490,16,38,600,-14,0,0,0,0,1,1,0,1,0,0,1,0,0,72,72,594.0,599.7,8.25,8.33,4847.3,60.0,33.33,6.67,62.16,35.14,2.7,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,62174,17,39,600,46,0,0,1,0,1,1,0,1,0,0,1,0,0,16,15,111.5,56.8,6.97,3.79,8090.0,62.5,31.25,6.25,63.16,34.21,2.63,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,62518,18,40,600,1,1,2,0,0,0,1,0,1,0,0,1,0,0,11,12,104.8,77.4,9.53,6.45,232.5,64.71,29.41,5.88,64.1,33.33,2.56,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,62733,19,41,600,25,1,2,0,0,0,1,0,0,0,1,1,0,0,50,50,509.5,325.5,10.19,6.51,110.2,61.11,33.33,5.56,62.5,35.0,2.5,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,63602,20,42,600,-10,1,0,0,0,0,1,0,0,0,1,0,0,1,10,10,44.9,69.2,4.49,6.92,359.5,57.89,36.84,5.26,60.98,36.59,2.44,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,63744,21,43,600,-14,0,2,1,0,1,0,0,1,0,0,0,0,1,37,36,298.6,358.5,8.07,9.96,97.1,60.0,35.0,5.0,61.9,35.71,2.38,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,64433,22,44,600,5,1,0,0,0,0,1,0,0,0,1,1,0,0,23,23,262.7,216.5,11.42,9.41,390.4,57.14,38.1,4.76,60.47,37.21,2.33,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,68749,23,45,600,-25,0,0,1,0,1,0,0,1,0,0,0,0,1,37,36,478.6,232.1,12.94,6.45,4053.3,59.09,36.36,4.55,61.36,36.36,2.27,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,70201,24,46,600,2,0,2,0,0,0,0,0,1,0,0,1,0,0,7,7,19.5,13.7,2.79,1.96,973.4,60.87,34.78,4.35,62.22,35.56,2.22,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,70307,25,47,600,-47,0,2,0,0,1,1,0,0,0,1,1,0,0,31,31,301.5,265.3,9.73,8.56,86.5,58.33,37.5,4.17,60.87,36.96,2.17,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,70946,26,48,600,-5,1,2,0,0,0,1,0,0,0,1,0,0,1,50,51,366.7,572.5,7.33,11.23,337.5,56.0,40.0,4.0,59.57,38.3,2.13,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,72032,27,49,600,-31,0,2,0,1,0,1,0,0,0,1,0,0,1,40,40,469.7,274.4,11.74,6.86,719.3,53.85,42.31,3.85,58.33,39.58,2.08,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,72798,28,50,600,54,1,0,0,0,0,1,0,0,0,1,0,0,1,29,29,334.4,255.7,11.53,8.82,296.3,51.85,44.44,3.7,57.14,40.82,2.04,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,73472,29,51,600,62,0,0,1,1,0,0,0,1,0,0,0,0,1,36,36,311.8,250.9,8.66,6.97,339.6,53.57,42.86,3.57,58.0,40.0,2.0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,81507,29,52,600,44,1,0,0,0,1,1,0,1,0,0,1,0,0,39,39,381.9,220.9,9.79,5.66,7723.2,53.57,42.86,3.57,58.82,39.22,1.96,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,82250,29,53,600,-19,0,2,0,0,0,0,0,1,0,0,1,0,0,62,62,588.0,556.4,9.48,8.97,361.1,57.14,39.29,3.57,59.62,38.46,1.92,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,937,28,54,600,40,1,0,0,0,0,0,0,0,0,1,1,0,0,9,9,14.7,52.0,1.63,5.78,4499.0,55.56,40.74,3.7,58.49,39.62,1.89,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,1025,29,55,600,52,1,0,0,0,0,1,0,1,0,0,0,0,1,36,36,524.9,369.1,14.58,10.25,73.3,57.14,39.29,3.57,59.26,38.89,1.85,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,7663,29,56,600,-15,0,0,0,0,0,0,0,1,0,0,1,0,0,13,12,35.6,105.6,2.74,8.8,6113.1,57.14,39.29,3.57,60.0,38.18,1.82,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,7844,30,57,600,25,1,0,1,0,1,0,0,1,0,0,1,0,0,68,68,564.7,599.8,8.3,8.82,145.4,58.62,37.93,3.45,60.71,37.5,1.79,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,50532,21,58,600,-50,0,2,0,1,0,1,0,1,0,0,1,0,0,19,19,159.7,87.1,8.41,4.58,42123.3,60.0,40.0,0.0,61.4,36.84,1.75,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,50802,22,59,600,52,0,0,0,0,1,1,0,0,0,1,1,0,0,27,26,351.2,272.0,13.01,10.46,110.3,57.14,42.86,0.0,60.34,37.93,1.72,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,54010,22,60,600,2,0,2,1,0,1,0,1,1,0,0,0,0,1,31,31,202.1,155.0,6.52,5.0,2856.8,57.14,42.86,0.0,61.02,37.29,1.69,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,54402,23,61,600,-54,1,2,0,1,0,1,0,0,0,1,1,0,0,34,35,503.8,256.6,14.82,7.33,189.9,54.55,45.45,0.0,60.0,38.33,1.67,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,59040,24,62,600,10,0,2,1,0,1,0,0,0,0,1,0,0,1,26,26,277.6,165.8,10.68,6.38,4134.2,52.17,47.83,0.0,59.02,39.34,1.64,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,59534,25,63,600,-37,1,2,0,0,0,0,0,0,0,1,0,0,1,10,11,40.3,78.0,4.03,7.09,216.4,50.0,50.0,0.0,58.06,40.32,1.61,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,59660,26,64,600,-67,0,2,0,0,0,1,0,0,0,1,0,0,1,71,70,599.7,286.1,8.45,4.09,85.7,48.0,52.0,0.0,57.14,41.27,1.59,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,60582,27,65,600,-4,1,2,0,0,0,1,0,0,0,1,0,0,1,56,57,465.0,325.1,8.3,5.7,322.3,46.15,53.85,0.0,56.25,42.19,1.56,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,61422,28,66,600,-36,0,2,0,0,0,1,0,0,0,1,0,0,1,26,25,279.8,226.3,10.76,9.05,375.0,44.44,55.56,0.0,55.38,43.08,1.54,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,62055,29,67,600,31,1,0,0,0,0,0,1,0,0,1,0,0,1,30,30,350.2,235.0,11.67,7.83,353.2,42.86,57.14,0.0,54.55,43.94,1.52,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,79166,17,68,600,-22,1,2,0,1,0,1,0,1,0,0,0,0,1,62,63,599.9,363.5,9.68,5.77,16760.8,43.75,56.25,0.0,55.22,43.28,1.49,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,80167,18,69,600,-8,1,0,0,0,0,1,0,0,0,1,1,0,0,18,18,174.2,91.2,9.68,5.07,401.1,41.18,58.82,0.0,54.41,44.12,1.47,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,80466,19,70,600,-30,1,2,0,0,0,1,0,1,0,0,0,0,1,19,20,134.3,126.9,7.07,6.34,124.8,44.44,55.56,0.0,55.07,43.48,1.45,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,80741,20,71,600,19,0,0,0,0,0,0,1,0,0,1,1,0,0,48,47,567.5,436.7,11.82,9.29,140.7,42.11,57.89,0.0,54.29,44.29,1.43,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,83474,19,72,600,-24,0,0,0,0,1,1,0,1,0,0,0,0,1,46,45,519.1,351.4,11.28,7.81,2165.5,44.44,55.56,0.0,54.93,43.66,1.41,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,48589,16,73,600,16,0,2,0,0,1,1,0,1,0,0,1,0,0,31,31,409.4,274.5,13.21,8.85,50995.9,33.33,66.67,0.0,55.56,43.06,1.39,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,49312,17,74,600,-38,1,2,1,1,0,1,0,0,0,1,1,0,0,58,58,581.9,244.9,10.03,4.22,313.6,31.25,68.75,0.0,54.79,43.84,1.37,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,53091,16,75,600,-11,1,2,0,0,1,1,0,0,0,1,0,0,1,39,40,535.6,352.7,13.73,8.82,3197.1,26.67,73.33,0.0,54.05,44.59,1.35,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,54009,17,76,600,10,1,2,0,0,0,0,0,0,0,1,0,0,1,6,7,34.6,17.8,5.77,2.54,382.4,25.0,75.0,0.0,53.33,45.33,1.33,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,54070,17,77,600,36,0,0,1,1,0,0,0,0,0,1,0,0,1,26,25,232.3,91.9,8.93,3.68,26.4,25.0,75.0,0.0,52.63,46.05,1.32,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,54551,17,78,600,-19,0,2,0,0,0,0,0,1,0,0,0,0,1,12,12,200.9,86.6,16.74,7.22,248.7,31.25,68.75,0.0,53.25,45.45,1.3,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,54883,18,79,600,-49,0,2,0,0,0,0,0,0,0,1,1,0,0,13,13,74.1,56.6,5.7,4.35,131.1,29.41,70.59,0.0,52.56,46.15,1.28,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,55052,19,80,600,0,1,2,0,1,0,1,0,0,0,1,0,0,1,40,41,521.1,357.1,13.03,8.71,94.9,27.78,72.22,0.0,51.9,46.84,1.27,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,55973,20,81,600,-8,0,2,0,0,0,1,0,0,0,1,0,0,1,13,13,72.8,62.7,5.6,4.82,399.9,26.32,73.68,0.0,51.25,47.5,1.25,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,56130,21,82,600,-10,0,2,0,0,0,1,0,0,0,1,0,0,1,58,57,599.6,434.2,10.34,7.62,84.2,25.0,75.0,0.0,50.62,48.15,1.23,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,66813,16,83,600,56,0,0,0,0,0,0,0,0,0,1,0,0,1,17,16,104.3,83.1,6.14,5.19,10083.4,26.67,73.33,0.0,50.0,48.78,1.22,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,71266,17,84,600,-20,1,0,0,1,0,1,0,1,0,0,0,0,1,28,28,431.8,430.0,15.42,15.36,4348.7,31.25,68.75,0.0,50.6,48.19,1.2,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,2379,13,85,600,-8,1,0,0,1,0,1,0,1,0,0,1,0,0,49,50,537.9,395.1,10.98,7.9,17081.2,25.0,75.0,0.0,51.19,47.62,1.19,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,7521,14,86,600,3,1,0,1,1,0,0,0,1,0,0,1,0,0,85,86,593.3,322.2,6.98,3.75,4604.1,30.77,69.23,0.0,51.76,47.06,1.18,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,51383,13,87,600,-4,0,2,0,1,0,1,0,1,0,0,1,0,0,41,41,575.9,481.6,14.05,11.75,43268.7,41.67,58.33,0.0,52.33,46.51,1.16,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,52502,14,88,600,34,1,0,0,0,0,1,0,0,0,1,1,0,0,13,13,180.0,85.2,13.85,6.55,543.1,38.46,61.54,0.0,51.72,47.13,1.15,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,52849,15,89,600,-23,0,2,0,0,0,1,0,1,0,0,0,0,1,20,20,336.4,143.1,16.82,7.16,167.0,42.86,57.14,0.0,52.27,46.59,1.14,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,53348,15,90,600,2,0,0,0,0,0,1,0,0,0,1,1,0,0,20,19,167.6,41.1,8.38,2.16,162.6,42.86,57.14,0.0,51.69,47.19,1.12,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,68187,8,91,600,27,1,0,0,0,0,1,0,1,0,0,0,0,1,40,40,498.7,326.4,12.47,8.16,14671.4,71.43,28.57,0.0,52.22,46.67,1.11,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,69120,9,92,600,3,1,0,1,1,0,1,0,1,0,0,1,0,0,26,27,361.1,143.7,13.89,5.32,434.3,75.0,25.0,0.0,52.75,46.15,1.1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,69766,10,93,600,27,1,0,0,1,0,1,0,1,0,0,1,0,0,27,27,349.3,262.5,12.94,9.72,284.9,77.78,22.22,0.0,53.26,45.65,1.09,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,71448,10,94,600,-5,0,0,0,0,0,1,0,1,0,0,1,0,0,14,13,145.9,137.2,10.42,10.55,1332.7,77.78,22.22,0.0,53.76,45.16,1.08,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,71795,11,95,600,4,0,0,0,1,0,1,0,1,0,0,1,0,0,31,30,513.6,558.2,16.57,18.61,201.1,80.0,20.0,0.0,54.26,44.68,1.06,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,73250,12,96,600,25,1,2,0,0,0,1,0,1,0,0,1,0,0,42,43,429.3,179.9,10.22,4.18,941.4,81.82,18.18,0.0,54.74,44.21,1.05,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,5373,12,97,600,-60,1,0,0,1,0,1,0,0,0,1,1,0,0,96,97,597.2,599.5,6.22,6.18,18093.7,72.73,27.27,0.0,54.17,44.79,1.04,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,31408,12,98,600,-7,0,2,1,1,0,0,0,1,0,0,0,0,1,37,37,406.0,218.7,10.97,5.91,25437.8,72.73,27.27,0.0,54.64,44.33,1.03,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,39352,13,99,600,37,0,0,0,0,0,0,0,0,0,1,1,0,0,27,26,125.6,137.0,4.65,5.27,7538.0,66.67,33.33,0.0,54.08,44.9,1.02,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,43403,14,100,600,-25,1,2,0,0,0,1,0,1,0,0,0,0,1,23,24,168.8,114.8,7.34,4.78,3925.4,69.23,30.77,0.0,54.55,44.44,1.01,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,43720,15,101,600,-31,1,0,0,0,0,0,0,0,0,1,1,0,0,81,82,582.6,248.0,7.19,3.02,148.2,64.29,35.71,0.0,54.0,45.0,1.0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,44606,16,102,600,-5,1,0,0,0,0,1,0,1,0,0,0,0,1,16,17,132.6,43.1,8.29,2.54,303.4,66.67,33.33,0.0,54.46,44.55,0.99,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,44842,17,103,600,-8,0,2,0,0,1,1,0,1,0,0,1,0,0,42,42,453.6,276.0,10.8,6.57,103.4,68.75,31.25,0.0,54.9,44.12,0.98,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,45640,18,104,600,57,0,0,1,0,1,0,0,0,0,1,1,0,0,13,13,155.8,40.8,11.98,3.14,344.4,64.71,35.29,0.0,54.37,44.66,0.97,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,45874,19,105,600,71,1,0,1,1,0,1,0,1,0,0,0,0,1,54,55,327.8,191.0,6.07,3.47,78.2,66.67,33.33,0.0,54.81,44.23,0.96,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,48762,20,106,600,-7,0,0,0,1,0,0,1,1,0,0,1,0,0,36,35,477.7,191.7,13.27,5.48,2560.2,68.42,31.58,0.0,55.24,43.81,0.95,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,17449,10,107,600,10,0,0,1,1,0,1,0,1,0,0,1,0,0,31,30,441.2,148.8,14.23,4.96,54609.3,66.67,33.33,0.0,55.66,43.4,0.94,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,45889,3,103,600,-11,0,2,0,0,1,1,0,1,0,0,1,0,0,66,66,599.1,588.0,9.08,8.91,27998.8,100.0,0.0,0.0,55.88,43.14,0.98,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,47423,4,103,600,-4,1,0,0,0,0,0,0,0,0,1,1,0,0,25,25,240.4,262.4,9.62,10.5,934.9,66.67,33.33,0.0,54.9,44.12,0.98,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,48025,5,104,600,18,1,0,0,1,0,1,0,1,0,0,0,0,1,27,27,246.7,206.6,9.14,7.65,361.6,75.0,25.0,0.0,55.34,43.69,0.97,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,48906,5,105,600,-13,1,2,0,0,0,1,0,1,0,0,1,0,0,60,61,551.8,480.1,9.2,7.87,634.3,75.0,25.0,0.0,55.77,43.27,0.96,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,59819,6,104,600,-53,0,2,0,0,1,1,0,0,0,1,1,0,0,60,60,599.4,596.9,9.99,9.95,10361.2,60.0,40.0,0.0,54.37,44.66,0.97,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,61062,7,102,600,48,1,0,0,1,0,1,0,0,0,1,0,0,1,49,49,574.7,584.7,11.73,11.93,643.6,50.0,50.0,0.0,52.48,46.53,0.99,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,71288,8,102,600,-4,0,0,0,0,0,0,0,1,0,0,0,0,1,23,23,216.7,66.0,9.42,2.87,9651.3,57.14,42.86,0.0,52.48,46.53,0.99,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,4309,9,103,600,57,1,0,0,0,0,0,1,1,0,0,1,0,0,48,49,459.2,367.6,9.57,7.5,19204.3,62.5,37.5,0.0,52.94,46.08,0.98,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,5442,10,104,600,40,0,0,0,0,1,1,0,1,0,0,1,0,0,36,35,277.9,322.5,7.72,9.21,673.8,66.67,33.33,0.0,53.4,45.63,0.97,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,6081,11,105,600,-2,1,2,0,0,0,1,0,1,0,0,1,0,0,33,34,541.2,354.8,16.4,10.44,361.1,70.0,30.0,0.0,53.85,45.19,0.96,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,7009,12,106,600,20,0,2,0,0,0,0,0,0,0,1,1,0,0,67,67,536.1,590.1,8.0,8.81,386.8,63.64,36.36,0.0,53.33,45.71,0.95,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,8190,13,107,600,-7,1,0,0,1,0,0,1,0,0,1,0,0,1,52,52,322.2,225.6,6.2,4.34,644.9,58.33,41.67,0.0,52.83,46.23,0.94,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,51797,9,98,600,1,1,0,0,0,0,1,0,1,0,0,0,0,1,34,34,424.6,185.5,12.49,5.46,43284.8,62.5,37.5,0.0,54.64,44.33,1.03,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,54027,10,99,600,45,0,0,0,0,0,1,0,1,0,0,1,0,0,10,9,97.2,30.2,9.72,3.36,1805.4,66.67,33.33,0.0,55.1,43.88,1.02,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,59106,11,100,600,45,1,0,0,1,0,1,0,1,0,0,1,0,0,47,47,562.7,599.4,11.97,12.75,4981.8,70.0,30.0,0.0,55.56,43.43,1.01,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,2063,9,96,600,43,0,0,0,1,0,1,0,1,0,0,1,0,0,88,88,599.0,569.9,6.81,6.48,28794.3,75.0,25.0,0.0,55.79,43.16,1.05,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,15711,5,97,600,18,1,0,0,0,0,1,0,1,0,0,1,0,0,25,25,469.4,456.8,18.78,18.27,13049.0,100.0,0.0,0.0,56.25,42.71,1.04,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,55276,4,87,600,-53,1,2,0,1,0,1,0,1,0,0,1,0,0,41,41,523.1,523.2,12.76,12.76,39095.6,100.0,0.0,0.0,55.81,44.19,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,56362,5,88,600,1,0,2,1,1,0,0,0,0,0,1,1,0,0,67,66,597.4,484.1,8.92,7.33,562.9,75.0,25.0,0.0,55.17,44.83,0.0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,57506,6,89,600,47,0,0,0,0,1,1,0,0,0,1,0,0,1,76,76,449.3,557.6,5.91,7.34,546.6,60.0,40.0,0.0,54.55,45.45,0.0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,63694,6,86,600,32,1,2,0,0,0,1,0,1,0,0,0,0,1,49,50,502.5,488.3,10.26,9.77,5738.7,60.0,40.0,0.0,55.29,44.71,0.0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,64721,7,85,600,50,1,0,0,0,0,1,0,0,0,1,1,0,0,47,48,222.5,223.2,4.73,4.65,524.5,50.0,50.0,0.0,54.76,45.24,0.0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,65205,8,86,600,-3,0,2,0,0,0,1,0,1,0,0,0,0,1,18,18,218.0,226.3,12.11,12.57,261.5,57.14,42.86,0.0,55.29,44.71,0.0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,65674,9,87,600,-31,1,2,0,0,0,1,0,0,0,1,1,0,0,18,19,267.6,226.2,14.87,11.91,251.0,50.0,50.0,0.0,54.65,45.35,0.0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,66192,10,88,600,13,0,1,0,0,0,1,0,0,0,1,0,0,1,36,36,277.8,256.4,7.72,7.12,250.4,44.44,55.56,0.0,54.02,45.98,0.0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,66759,11,89,600,8,0,0,0,1,0,1,0,0,1,0,0,0,1,23,22,440.3,482.5,19.14,21.93,289.2,40.0,50.0,10.0,53.41,45.45,1.14,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,45946,10,77,600,-12,1,2,0,0,0,1,0,1,0,0,0,1,0,14,15,95.8,43.6,6.84,2.91,65146.7,33.33,55.56,11.11,52.63,46.05,1.32,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,48432,11,78,600,-36,1,2,0,0,0,0,1,0,0,1,1,0,0,24,25,377.7,267.0,15.74,10.68,2390.2,30.0,60.0,10.0,51.95,46.75,1.3,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,49110,12,79,600,-17,0,2,0,0,1,1,0,0,0,1,0,0,1,36,36,363.3,248.7,10.09,6.91,300.3,27.27,63.64,9.09,51.28,47.44,1.28,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,49740,13,80,600,-4,0,0,0,0,0,0,0,0,0,1,0,0,1,52,52,541.5,389.8,10.41,7.5,266.7,25.0,66.67,8.33,50.63,48.1,1.27,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,56193,13,77,600,38,1,1,0,0,1,1,0,1,0,0,0,0,1,69,69,596.1,323.4,8.64,4.69,5911.5,33.33,58.33,8.33,52.63,46.05,1.32,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,57159,13,78,600,15,1,0,0,0,0,0,0,0,1,0,1,0,0,27,28,284.3,194.8,10.53,6.96,369.9,33.33,50.0,16.67,51.95,45.45,2.6,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,57675,13,79,600,-25,0,1,0,0,1,1,0,1,0,0,0,1,0,47,46,478.8,323.1,10.19,7.02,231.7,33.33,50.0,16.67,52.56,44.87,2.56,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,60437,14,77,600,4,1,2,0,1,0,1,0,0,1,0,1,0,0,33,34,413.0,231.7,12.52,6.81,2283.2,30.77,46.15,23.08,53.95,42.11,3.95,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,61121,15,77,600,-30,0,0,0,0,0,1,0,0,0,1,0,1,0,68,67,572.0,430.8,8.41,6.43,271.0,28.57,50.0,21.43,53.95,42.11,3.95,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,62173,16,76,600,-45,1,2,1,0,1,0,0,1,0,0,0,0,1,61,61,596.3,561.9,9.78,9.21,480.0,33.33,46.67,20.0,54.67,41.33,4.0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,66660,12,77,600,39,0,0,0,0,0,0,1,0,0,1,1,0,0,37,36,240.6,333.5,6.5,9.26,3890.7,36.36,45.45,18.18,53.95,42.11,3.95,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,67282,12,78,600,-50,0,2,0,0,1,1,0,1,0,0,0,0,1,22,22,226.4,210.9,10.29,9.59,381.4,36.36,45.45,18.18,54.55,41.56,3.9,0,0,1,0,0,0,0,0,0,0
