Account,IsMonday,IsTuesday,IsWednesday,IsThursday,IsFriday,IsSaturday,IsSunday,TimeOfDay,GameOfDay,GameOfWeek,TimeControl,EloDifference,Color,Result,ICastledFirst,ICastledShort,ICastledLong,OppCastledShort,OppCastledLong,LastResultIsWin,LastResultIsDraw,LastResultIsLoss,2ndLastResultIsWin,2ndLastResultIsDraw,2ndLastResultIsLoss,MyNumMoves,OppNumMoves,MyTotalTime,OppTotalTime,MyAvgTPM,OppAvgTPM,TimeSinceLast
0,0,0,1,0,0,0,0,57138,23,115,600,6,1,0,1,0,1,0,0,0,0,1,0,0,1,33,33,318.0,167.5,9.64,5.08,40094.6
0,0,0,1,0,0,0,0,64010,18,114,600,-18,0,2,0,0,0,0,0,1,0,0,0,0,1,6,6,17.9,22.3,2.98,3.72,6554.0
0,0,0,1,0,0,0,0,66023,19,115,600,-51,1,2,0,0,0,1,0,0,0,1,1,0,0,39,40,400.4,251.1,10.27,6.28,1995.1
0,0,0,1,0,0,0,0,66711,20,116,600,62,1,0,0,0,0,1,0,0,0,1,0,0,1,9,9,36.0,44.0,4.0,4.89,287.6
0,0,0,1,0,0,0,0,66809,21,117,600,21,0,0,1,1,0,1,0,1,0,0,0,0,1,41,40,480.0,372.5,11.71,9.31,62.0
0,0,0,1,0,0,0,0,76466,17,117,600,-31,0,2,1,0,1,0,0,1,0,0,1,0,0,26,26,319.4,346.6,12.28,13.33,9177.0
0,0,0,1,0,0,0,0,77161,17,118,600,-45,1,2,0,0,0,1,0,0,0,1,1,0,0,19,20,197.7,165.5,10.41,8.28,375.6
0,0,0,1,0,0,0,0,80164,18,119,600,-30,0,2,0,0,1,1,0,0,0,1,0,0,1,27,27,219.1,220.6,8.11,8.17,2805.3
0,0,0,1,0,0,0,0,80653,19,120,600,-53,1,2,1,1,0,1,0,0,0,1,0,0,1,39,40,550.6,409.8,14.12,10.25,269.9
0,0,0,0,1,0,0,0,4733,20,120,600,-21,0,0,0,0,0,0,0,0,0,1,0,0,1,64,63,546.7,594.6,8.54,9.44,9929.4
0,0,0,0,1,0,0,0,15168,13,117,600,28,1,2,0,0,0,1,0,1,0,0,0,0,1,12,13,71.3,72.7,5.94,5.59,9888.3
0,0,0,0,1,0,0,0,15327,14,118,600,-9,1,2,0,0,1,1,0,0,0,1,1,0,0,24,25,373.0,209.5,15.54,8.38,87.7
0,0,0,0,1,0,0,0,15974,15,119,600,61,0,0,1,1,0,0,0,0,0,1,0,0,1,39,39,332.7,322.6,8.53,8.27,274.0
0,0,0,0,1,0,0,0,16662,14,120,600,29,1,2,0,0,0,0,0,1,0,0,0,0,1,7,8,58.4,79.2,8.34,9.9,355.3
0,0,0,0,1,0,0,0,76122,10,118,600,-52,0,2,0,0,1,1,0,0,0,1,1,0,0,20,20,262.9,145.1,13.14,7.26,59401.6
0,0,0,0,1,0,0,0,76555,10,119,600,19,0,2,0,1,0,1,0,0,0,1,0,0,1,79,79,478.3,396.9,6.05,5.02,170.1
0,0,0,0,1,0,0,0,77473,10,120,600,-4,0,2,0,0,0,1,0,0,0,1,0,0,1,14,14,69.3,103.7,4.95,7.41,439.7
0,0,0,0,0,1,0,0,4679,9,120,600,1,1,2,0,1,0,1,0,0,0,1,0,0,1,31,32,448.4,195.8,14.46,6.12,13536.7
0,0,0,0,0,1,0,0,5372,9,121,600,-12,1,2,0,0,0,0,0,0,0,1,0,0,1,33,34,254.9,138.9,7.72,4.09,244.6
0,0,0,0,0,1,0,0,5793,10,122,600,26,0,0,1,1,0,1,0,0,0,1,0,0,1,46,45,306.5,426.6,6.66,9.48,166.1
0,0,0,0,0,1,0,0,12909,11,123,600,5,1,2,0,1,0,1,0,1,0,0,0,0,1,51,52,569.1,543.7,11.16,10.46,6809.5
0,0,0,0,0,1,0,0,14052,12,124,600,-29,0,0,0,0,0,1,0,0,0,1,1,0,0,24,23,301.5,170.6,12.56,7.42,573.9
0,0,0,0,0,1,0,0,14806,13,125,600,27,1,1,0,1,0,1,0,1,0,0,0,0,1,66,66,539.6,261.5,8.18,3.96,452.5
0,0,0,0,0,1,0,0,15645,12,126,600,11,0,0,1,1,0,0,0,0,1,0,1,0,0,22,21,319.1,96.1,14.5,4.58,299.4
0,0,0,0,0,1,0,0,16170,12,126,600,-34,0,2,1,0,1,1,0,1,0,0,0,1,0,26,26,363.7,185.0,13.99,7.12,205.9
0,0,0,0,0,1,0,0,59894,12,124,600,-57,1,2,0,0,0,0,1,0,0,1,1,0,0,31,32,497.5,333.6,16.05,10.43,43360.3
0,0,0,0,0,1,0,0,60737,13,125,600,30,0,0,0,0,1,1,0,0,0,1,0,0,1,48,47,587.2,226.6,12.23,4.82,345.5
0,0,0,0,0,1,0,0,64062,14,125,600,16,1,0,0,0,0,1,0,1,0,0,0,0,1,23,23,238.2,200.3,10.36,8.71,2737.8
0,0,0,0,0,1,0,0,71338,15,121,600,57,0,0,0,0,0,0,0,1,0,0,1,0,0,37,36,457.7,413.1,12.37,11.48,7037.8
0,0,0,0,0,1,0,0,74161,16,122,600,34,1,0,1,1,0,1,0,1,0,0,1,0,0,52,52,316.5,228.1,6.09,4.39,2365.3
0,0,0,0,0,1,0,0,75227,17,123,600,22,1,0,0,1,0,1,0,1,0,0,1,0,0,31,31,441.6,179.1,14.25,5.78,749.5
0,0,0,0,0,1,0,0,76360,17,124,600,0,1,0,0,1,0,1,0,1,0,0,1,0,0,33,33,464.9,366.5,14.09,11.11,691.4
0,0,0,0,0,1,0,0,84551,16,125,600,32,0,0,1,1,0,1,0,1,0,0,1,0,0,28,27,301.6,177.8,10.77,6.59,7726.1
0,0,0,0,0,1,0,0,85045,17,126,600,24,0,0,1,0,1,0,0,1,0,0,1,0,0,35,34,366.3,222.8,10.47,6.55,192.4
0,0,0,0,0,0,1,0,5155,17,127,600,-33,1,1,0,0,0,1,0,1,0,0,1,0,0,45,46,532.8,286.7,11.84,6.23,6143.7
0,0,0,0,0,0,1,0,6045,16,128,600,-22,0,0,0,0,1,0,1,0,1,0,1,0,0,42,41,418.0,347.2,9.95,8.47,357.2
0,0,0,0,0,0,1,0,9009,17,129,600,-25,1,0,0,0,1,1,0,1,0,0,0,1,0,39,39,545.6,480.2,13.99,12.31,2546.0
0,0,0,0,0,0,1,0,18364,13,130,600,63,1,0,0,0,0,1,0,1,0,0,1,0,0,62,62,598.5,598.5,9.65,9.65,8809.4
0,0,0,0,0,0,1,0,23950,14,131,600,54,0,0,0,0,0,1,0,1,0,0,1,0,0,44,43,456.6,277.4,10.38,6.45,4987.5
0,0,0,0,0,0,1,0,68495,12,120,600,-63,0,2,1,0,1,0,0,1,0,0,1,0,0,42,42,526.5,207.1,12.54,4.93,44088.4
0,0,0,0,0,0,1,0,75449,10,116,600,-8,1,2,0,0,0,1,0,0,0,1,1,0,0,28,29,364.7,223.6,13.03,7.71,6427.5
0,0,0,0,0,0,1,0,76092,11,116,600,-24,0,0,1,1,0,0,0,0,0,1,0,0,1,69,68,597.5,599.3,8.66,8.81,278.3
0,0,0,0,0,0,0,1,13562,6,116,600,-20,1,0,0,1,0,1,0,1,0,0,0,0,1,53,53,568.5,358.0,10.73,6.75,23272.5
0,0,0,0,0,0,0,1,22205,6,117,600,18,0,0,1,1,0,0,0,1,0,0,1,0,0,54,53,515.0,598.5,9.54,11.29,8074.5
0,0,0,0,0,0,0,1,23409,7,118,600,3,1,0,0,0,0,0,0,1,0,0,1,0,0,11,12,35.0,30.1,3.18,2.51,689.0
0,0,0,0,0,0,0,1,23951,7,119,600,-12,0,2,1,1,0,1,0,1,0,0,1,0,0,27,27,295.0,322.0,10.93,11.93,507.0
0,0,0,0,0,0,0,1,24604,8,120,600,21,1,0,0,0,0,1,0,0,0,1,1,0,0,10,10,26.6,69.2,2.66,6.92,358.0
0,0,0,0,0,0,0,1,39346,9,121,600,-26,1,2,0,1,0,1,0,1,0,0,0,0,1,74,75,578.1,337.0,7.81,4.49,14715.4
0,1,0,0,0,0,0,0,11940,7,91,600,-11,0,0,1,0,1,1,0,0,0,1,1,0,0,24,23,466.8,178.4,19.45,7.76,58415.9
0,1,0,0,0,0,0,0,19864,7,92,600,-8,1,0,1,0,1,0,1,1,0,0,0,0,1,56,56,508.7,251.8,9.08,4.5,7457.2
0,1,0,0,0,0,0,0,20678,8,93,600,92,0,0,1,0,1,0,0,1,0,0,1,0,0,34,33,458.3,461.1,13.48,13.97,305.3
0,1,0,0,0,0,0,0,21652,9,94,600,-60,0,2,0,0,0,0,1,1,0,0,1,0,0,36,36,505.8,218.6,14.05,6.07,515.7
0,1,0,0,0,0,0,0,22422,9,95,600,44,1,0,0,0,1,0,1,0,0,1,1,0,0,34,34,473.1,295.9,13.91,8.7,264.2
0,1,0,0,0,0,0,0,25441,7,96,600,-24,1,2,0,0,0,1,0,1,0,0,0,0,1,29,30,296.1,216.1,10.21,7.2,2545.9
0,1,0,0,0,0,0,0,26025,8,97,600,-76,0,0,1,0,1,0,0,0,0,1,1,0,0,72,71,570.3,599.4,7.92,8.44,287.9
0,1,0,0,0,0,0,0,30801,9,98,600,47,0,0,0,0,0,1,0,1,0,0,0,0,1,46,45,246.0,244.8,5.35,5.44,4205.7
0,1,0,0,0,0,0,0,35760,10,99,600,-4,1,0,0,1,0,1,0,1,0,0,1,0,0,57,57,525.2,359.9,9.21,6.31,4713.0
0,1,0,0,0,0,0,0,48514,10,100,600,-36,0,2,1,0,1,0,0,1,0,0,1,0,0,20,20,158.3,127.3,7.92,6.37,12228.8
0,1,0,0,0,0,0,0,49531,11,101,600,-48,1,2,0,0,0,0,1,0,0,1,1,0,0,12,13,73.0,164.1,6.08,12.62,858.7
0,0,1,0,0,0,0,0,23057,7,85,600,-42,0,2,0,0,0,1,0,0,0,1,0,0,1,26,26,338.6,357.5,13.02,13.75,59853.0
0,0,1,0,0,0,0,0,23780,8,86,600,-14,0,0,1,1,0,0,0,0,0,1,0,0,1,27,26,345.2,182.9,12.79,7.03,384.4
0,0,1,0,0,0,0,0,24348,9,87,600,34,1,0,0,0,0,0,0,1,0,0,0,0,1,40,41,459.5,339.7,11.49,8.29,222.8
0,0,1,0,0,0,0,0,26245,8,88,600,38,0,0,1,1,0,0,0,1,0,0,1,0,0,45,44,465.1,413.5,10.34,9.4,1437.5
0,0,1,0,0,0,0,0,34630,8,89,600,-78,1,2,0,0,0,0,0,1,0,0,1,0,0,25,26,325.4,217.3,13.02,8.36,7919.9
0,0,1,0,0,0,0,0,35205,9,90,600,-4,1,2,0,0,0,0,0,0,0,1,1,0,0,6,7,121.8,15.9,20.3,2.27,249.6
0,0,1,0,0,0,0,0,35357,10,91,600,-30,0,2,0,0,0,0,0,0,0,1,0,0,1,23,23,212.7,95.1,9.25,4.13,30.2
0,0,1,0,0,0,0,0,35715,11,92,600,18,1,0,0,0,0,1,0,0,0,1,0,0,1,36,36,491.2,461.7,13.64,12.82,145.3
0,0,1,0,0,0,0,0,36705,11,93,600,57,1,0,0,0,0,1,0,1,0,0,0,0,1,14,14,38.1,40.4,2.72,2.89,498.8
0,0,1,0,0,0,0,0,36798,12,94,600,-31,0,2,0,1,0,1,0,1,0,0,1,0,0,27,27,399.6,199.2,14.8,7.38,54.9
0,0,1,0,0,0,0,0,37464,13,95,600,-72,1,2,0,1,0,1,0,0,0,1,1,0,0,31,32,429.7,204.7,13.86,6.4,266.4
0,0,1,0,0,0,0,0,38124,14,96,600,-29,0,2,0,1,0,0,1,0,0,1,0,0,1,75,75,516.1,553.8,6.88,7.38,230.3
0,0,1,0,0,0,0,0,39237,15,97,600,46,0,0,0,0,0,1,0,0,0,1,0,0,1,14,13,53.6,32.2,3.83,2.48,596.9
0,0,1,0,0,0,0,0,42966,16,98,600,-24,1,2,0,1,0,1,0,1,0,0,0,0,1,23,24,279.8,174.6,12.17,7.28,3675.4
0,0,1,0,0,0,0,0,46203,17,99,600,34,0,0,1,1,0,0,0,0,0,1,1,0,0,32,31,354.9,536.8,11.09,17.32,2957.2
0,0,1,0,0,0,0,0,51020,16,100,600,-5,1,2,0,1,0,1,0,1,0,0,0,0,1,29,30,309.7,289.4,10.68,9.65,4462.1
0,0,1,0,0,0,0,0,51649,17,101,600,5,1,2,0,1,0,1,0,0,0,1,1,0,0,49,50,422.7,476.7,8.63,9.53,319.3
0,0,1,0,0,0,0,0,52591,18,102,600,-41,1,2,0,0,0,1,0,0,0,1,0,0,1,28,29,198.7,200.0,7.1,6.9,519.3
0,0,1,0,0,0,0,0,71768,19,92,600,-44,0,2,0,0,1,1,0,0,0,1,0,0,1,44,43,374.5,427.6,8.51,9.94,18978.3
0,0,1,0,0,0,0,0,72605,20,93,600,58,0,0,0,0,0,0,0,0,0,1,0,0,1,8,7,12.3,28.8,1.54,4.11,462.5
0,0,1,0,0,0,0,0,72665,21,94,600,-47,0,0,0,0,0,0,0,1,0,0,0,0,1,13,12,55.5,87.8,4.27,7.32,47.7
0,0,1,0,0,0,0,0,72831,22,95,600,-27,1,0,0,0,1,1,0,1,0,0,1,0,0,54,54,451.1,595.6,8.35,11.03,110.5
0,0,1,0,0,0,0,0,73917,23,96,600,24,1,0,0,1,0,1,0,1,0,0,1,0,0,30,30,352.7,333.6,11.76,11.12,634.9
0,0,1,0,0,0,0,0,75722,24,95,600,52,0,0,0,0,0,1,0,1,0,0,1,0,0,17,16,78.4,187.8,4.61,11.74,1452.3
0,0,1,0,0,0,0,0,76985,25,94,600,1,1,0,0,1,0,1,0,1,0,0,1,0,0,22,22,228.4,161.8,10.38,7.35,1184.6
0,0,1,0,0,0,0,0,79703,26,95,600,-14,0,0,1,0,1,0,1,1,0,0,1,0,0,38,37,520.2,464.6,13.69,12.56,2489.6
0,0,1,0,0,0,0,0,83965,27,96,600,-37,0,1,0,1,0,1,0,1,0,0,1,0,0,68,67,570.3,373.3,8.39,5.57,3741.8
0,0,1,0,0,0,0,0,84983,28,97,600,-78,1,0,0,1,0,1,0,0,1,0,1,0,0,83,83,566.1,461.7,6.82,5.56,447.7
0,0,0,1,0,0,0,0,2250,29,98,600,159,1,2,0,0,0,0,1,1,0,0,0,1,0,25,26,242.5,162.8,9.7,6.26,3100.9
0,0,0,0,0,0,1,0,51702,1,50,600,-14,0,0,0,0,0,1,0,0,0,1,1,0,0,22,21,195.9,197.4,8.9,9.4,308409.5
0,0,0,0,0,0,1,0,53974,2,51,600,-29,1,0,0,1,0,1,0,1,0,0,0,0,1,43,43,447.3,469.4,10.4,10.92,2076.1
0,0,0,0,0,0,1,0,55067,3,52,600,-18,1,2,0,0,1,0,1,1,0,0,1,0,0,33,34,512.7,323.8,15.54,9.52,645.7
0,0,0,0,0,0,1,0,55920,4,53,600,-18,0,2,1,1,0,0,0,0,0,1,1,0,0,37,37,565.7,366.8,15.29,9.91,340.3
0,0,0,0,0,0,0,1,34354,5,46,600,-35,1,2,0,1,0,1,0,0,0,1,0,0,1,30,31,361.9,231.4,12.06,7.46,64268.3
0,0,0,0,0,0,0,1,34967,6,47,600,-18,0,2,1,0,1,0,1,0,0,1,0,0,1,41,41,557.2,367.4,13.59,8.96,251.1
0,0,0,0,0,0,0,1,35920,7,48,600,61,0,0,1,1,0,1,0,0,0,1,0,0,1,59,58,569.4,599.4,9.65,10.33,395.8
0,0,0,0,0,0,0,1,37132,8,49,600,-23,1,0,0,0,0,0,1,1,0,0,0,0,1,30,30,355.2,360.5,11.84,12.02,642.6
0,0,0,0,0,0,0,1,37993,9,50,600,36,0,0,1,0,1,0,0,1,0,0,1,0,0,20,19,242.9,90.1,12.14,4.74,505.8
0,0,0,0,0,0,0,1,74427,6,50,600,-4,0,0,0,0,1,1,0,1,0,0,1,0,0,32,32,312.4,157.5,9.76,4.92,36191.1
0,0,0,0,0,0,0,1,75005,7,51,600,-6,0,0,0,0,0,0,0,1,0,0,1,0,0,13,13,105.2,181.5,8.09,13.96,265.6
0,0,0,0,0,0,0,1,76870,8,52,600,79,1,0,0,1,0,1,0,1,0,0,1,0,0,24,25,324.9,74.1,13.54,2.96,1759.8
0,0,0,0,0,0,0,1,78229,9,53,600,54,1,0,0,0,0,1,0,1,0,0,1,0,0,54,54,580.0,595.4,10.74,11.03,1034.1
0,0,0,0,0,0,0,1,81447,10,54,600,-4,0,2,0,0,0,0,1,1,0,0,1,0,0,55,55,575.4,357.2,10.46,6.49,2638.0
0,0,0,0,0,0,0,1,82390,11,55,600,45,1,1,0,1,0,1,0,0,0,1,1,0,0,87,88,599.2,497.4,6.89,5.65,367.6
0,0,0,0,0,0,0,1,83539,12,56,600,-46,0,2,0,0,1,1,0,0,1,0,0,0,1,50,50,592.9,284.4,11.86,5.69,549.8
0,0,0,0,0,0,0,1,84446,13,57,600,36,1,0,0,1,0,1,0,0,0,1,0,1,0,40,40,529.5,288.9,13.24,7.22,314.1
0,1,0,0,0,0,0,0,2447,14,58,600,32,0,2,0,1,0,0,1,1,0,0,0,0,1,26,26,456.7,226.3,17.57,8.7,3871.5
0,1,0,0,0,0,0,0,3174,15,59,600,3,1,2,0,1,0,1,0,0,0,1,1,0,0,46,47,598.9,477.3,13.02,10.16,270.3
0,1,0,0,0,0,0,0,4278,16,60,600,-14,0,2,0,0,0,1,0,0,0,1,0,0,1,53,53,573.1,450.4,10.81,8.5,505.1
0,1,0,0,0,0,0,0,5332,17,61,600,17,1,0,0,0,0,0,0,0,0,1,0,0,1,15,15,76.7,99.1,5.11,6.61,480.9
0,1,0,0,0,0,0,0,5519,18,62,600,-16,0,2,1,0,1,0,1,1,0,0,0,0,1,36,35,400.8,189.9,11.13,5.43,110.3
0,1,0,0,0,0,0,0,6124,19,63,600,58,0,0,0,0,0,0,0,0,0,1,1,0,0,38,37,275.9,225.3,7.26,6.09,204.2
0,1,0,0,0,0,0,0,6668,20,64,600,-40,1,2,0,0,1,1,0,1,0,0,0,0,1,35,36,554.0,443.2,15.83,12.31,268.1
0,1,0,0,0,0,0,0,44700,16,56,600,-17,1,1,0,0,1,1,0,0,0,1,1,0,0,74,74,589.2,469.5,7.96,6.34,37478.0
0,1,0,0,0,0,0,0,45800,17,57,600,1,1,0,1,1,0,0,0,0,1,0,0,0,1,33,33,317.8,402.4,9.63,12.19,510.8
0,1,0,0,0,0,0,0,46693,18,58,600,8,0,2,0,0,0,1,0,1,0,0,0,1,0,30,30,433.1,275.4,14.44,9.18,575.2
0,1,0,0,0,0,0,0,47407,19,59,600,20,1,2,0,1,0,1,0,0,0,1,1,0,0,45,46,447.3,563.0,9.94,12.24,280.9
0,1,0,0,0,0,0,0,48441,20,60,600,-18,0,2,0,0,0,1,0,0,0,1,0,0,1,30,30,433.6,329.1,14.45,10.97,586.7
0,1,0,0,0,0,0,0,49230,21,60,600,-34,1,2,0,0,0,0,0,0,0,1,0,0,1,9,10,47.7,41.0,5.3,4.1,355.4
0,1,0,0,0,0,0,0,49330,22,61,600,4,0,2,1,0,1,0,1,0,0,1,0,0,1,31,30,403.8,113.7,13.03,3.79,52.3
0,1,0,0,0,0,0,0,49864,23,61,600,38,1,0,0,1,0,1,0,0,0,1,0,0,1,26,26,215.2,150.4,8.28,5.78,130.2
0,1,0,0,0,0,0,0,50251,24,62,600,26,1,0,1,1,0,0,0,1,0,0,0,0,1,34,34,381.9,592.4,11.23,17.42,171.8
0,1,0,0,0,0,0,0,51255,25,63,600,44,0,0,1,0,1,0,0,1,0,0,1,0,0,53,52,581.7,599.2,10.98,11.52,622.1
0,1,0,0,0,0,0,0,52459,26,64,600,31,0,2,0,0,0,0,0,1,0,0,1,0,0,35,35,544.6,319.6,15.56,9.13,622.3
0,1,0,0,0,0,0,0,53334,27,65,600,62,0,0,0,1,0,1,0,0,0,1,1,0,0,42,41,356.5,225.6,8.49,5.5,330.4
0,1,0,0,0,0,0,0,53943,28,66,600,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,21,21,118.8,83.8,5.66,3.99,252.5
0,1,0,0,0,0,0,0,54155,29,67,600,-28,0,2,0,0,1,1,0,1,0,0,1,0,0,45,45,599.9,596.5,13.33,13.26,93.2
0,1,0,0,0,0,0,0,55747,30,68,600,43,1,0,1,1,0,1,0,0,0,1,1,0,0,40,40,482.5,241.1,12.06,6.03,992.1
0,1,0,0,0,0,0,0,56494,31,69,600,45,1,0,0,0,0,0,1,1,0,0,0,0,1,69,69,412.1,329.6,5.97,4.78,264.5
0,1,0,0,0,0,0,0,58255,32,70,600,-5,1,2,0,0,0,0,0,1,0,0,1,0,0,11,12,53.7,26.4,4.88,2.2,1348.9
0,1,0,0,0,0,0,0,58345,33,71,600,-8,0,2,0,0,0,0,1,0,0,1,1,0,0,16,16,104.3,78.7,6.52,4.92,36.3
0,1,0,0,0,0,0,0,58526,34,72,600,-18,0,0,0,0,1,1,0,0,0,1,0,0,1,69,68,516.3,473.9,7.48,6.97,76.7
0,1,0,0,0,0,0,0,59818,35,73,600,-27,0,1,1,1,0,0,1,1,0,0,0,0,1,63,62,596.4,597.4,9.47,9.64,775.7
0,1,0,0,0,0,0,0,72273,36,74,600,5,1,2,1,1,0,1,0,0,1,0,1,0,0,17,18,194.1,135.6,11.42,7.53,11858.6
0,1,0,0,0,0,0,0,72614,37,75,600,28,0,0,0,0,0,0,0,0,0,1,0,1,0,35,34,376.6,301.8,10.76,8.88,146.9
0,1,0,0,0,0,0,0,73317,38,76,600,-20,0,2,0,0,0,0,0,1,0,0,0,0,1,8,8,20.7,7.7,2.59,0.96,326.4
0,1,0,0,0,0,0,0,73351,39,77,600,48,1,0,1,1,0,0,0,0,0,1,1,0,0,67,67,345.9,431.2,5.16,6.44,13.3
0,1,0,0,0,0,0,0,74193,40,78,600,33,0,0,0,0,0,0,1,1,0,0,0,0,1,48,47,538.9,313.3,11.23,6.67,496.1
0,1,0,0,0,0,0,0,75070,39,79,600,-96,1,2,0,1,0,1,0,1,0,0,1,0,0,63,64,599.8,583.5,9.52,9.12,338.1
0,1,0,0,0,0,0,0,76286,40,80,600,56,1,0,0,0,0,1,0,0,0,1,1,0,0,59,59,581.1,429.8,9.85,7.28,616.2
0,1,0,0,0,0,0,0,77338,40,81,600,30,0,0,0,0,0,1,0,1,0,0,0,0,1,44,43,518.8,393.4,11.79,9.15,470.9
0,0,1,0,0,0,0,0,40200,29,69,600,53,0,0,1,1,0,1,0,1,0,0,1,0,0,34,33,555.0,598.4,16.32,18.13,48743.2
0,0,1,0,0,0,0,0,41434,30,70,600,-63,1,2,0,1,0,1,0,1,0,0,1,0,0,67,68,599.2,545.9,8.94,8.03,679.0
0,0,1,0,0,0,0,0,42594,31,71,600,-31,0,2,0,0,0,1,0,0,0,1,1,0,0,81,81,598.7,593.0,7.39,7.32,560.8
0,0,1,0,0,0,0,0,48725,27,70,600,43,0,0,1,0,1,1,0,0,0,1,0,0,1,29,28,526.2,310.3,18.14,11.08,5532.3
0,0,1,0,0,0,0,0,49855,26,71,600,-12,1,0,0,1,0,1,0,1,0,0,0,0,1,54,55,365.6,366.3,6.77,6.66,603.8
0,0,1,0,0,0,0,0,50641,25,72,600,29,1,2,0,0,0,1,0,1,0,0,1,0,0,15,16,101.7,240.6,6.78,15.04,420.4
0,0,1,0,0,0,0,0,51007,26,73,600,-1,1,2,0,0,0,0,0,0,0,1,1,0,0,6,7,10.4,24.8,1.73,3.54,264.3
0,0,1,0,0,0,0,0,51056,27,73,600,-51,0,2,1,0,1,0,0,0,0,1,0,0,1,30,30,214.1,206.5,7.14,6.88,38.6
0,0,1,0,0,0,0,0,51505,27,74,600,-10,0,2,1,1,0,0,1,0,0,1,0,0,1,31,30,485.2,362.2,15.65,12.07,234.9
0,0,1,0,0,0,0,0,52368,28,74,600,25,1,0,0,0,0,0,0,0,0,1,0,0,1,30,30,448.0,215.9,14.93,7.2,377.8
0,0,1,0,0,0,0,0,53568,27,74,600,53,1,0,1,1,0,1,0,1,0,0,0,0,1,26,26,267.9,129.5,10.3,4.98,752.0
0,0,1,0,0,0,0,0,53981,27,75,600,-4,0,0,0,0,1,1,0,1,0,0,1,0,0,47,47,539.6,408.1,11.48,8.68,145.1
0,0,1,0,0,0,0,0,54963,27,76,600,-5,1,0,1,1,0,1,0,1,0,0,1,0,0,45,45,521.7,493.3,11.59,10.96,442.4
0,0,1,0,0,0,0,0,56282,27,77,600,-51,0,2,1,1,0,0,0,1,0,0,1,0,0,62,62,596.3,379.1,9.62,6.11,797.3
0,0,1,0,0,0,0,0,57295,27,78,600,62,0,0,1,1,0,0,0,0,0,1,1,0,0,13,12,41.6,28.3,3.2,2.36,416.7
0,0,1,0,0,0,0,0,57360,28,79,600,-21,0,2,1,0,1,0,0,1,0,0,0,0,1,79,79,592.6,531.5,7.5,6.73,23.4
0,0,1,0,0,0,0,0,58525,27,80,600,31,1,2,1,1,0,1,0,0,0,1,1,0,0,19,20,221.5,94.3,11.66,4.72,572.4
0,0,1,0,0,0,0,0,58853,27,81,600,-25,0,2,1,1,0,0,0,0,0,1,0,0,1,40,40,469.7,240.9,11.74,6.02,106.5
0,0,1,0,0,0,0,0,59580,28,82,600,-2,1,0,0,1,0,1,0,0,0,1,0,0,1,33,33,217.3,210.4,6.58,6.38,257.3
0,0,0,1,0,0,0,0,34683,20,72,600,27,0,2,0,0,0,1,0,1,0,0,0,0,1,39,39,519.6,410.6,13.32,10.53,61285.7
0,0,0,1,0,0,0,0,35662,21,73,600,-30,1,2,0,1,0,1,0,0,0,1,1,0,0,15,16,150.4,157.6,10.03,9.85,459.4
0,0,0,1,0,0,0,0,36108,22,74,600,-37,0,2,1,1,0,1,0,0,0,1,0,0,1,37,37,494.9,286.1,13.38,7.73,295.6
0,0,0,1,0,0,0,0,36911,23,75,600,4,1,2,0,0,0,1,0,0,0,1,0,0,1,21,21,242.4,386.6,11.54,18.41,308.1
0,0,0,1,0,0,0,0,37572,24,76,600,13,1,0,0,0,0,0,1,0,0,1,0,0,1,56,56,581.6,451.8,10.39,8.07,418.6
0,0,0,1,0,0,0,0,38821,25,77,600,-31,0,1,0,0,1,1,0,1,0,0,0,0,1,53,52,594.5,599.7,11.22,11.53,667.4
0,0,0,1,0,0,0,0,40040,26,78,600,6,1,0,0,0,1,1,0,0,1,0,1,0,0,28,28,313.2,405.1,11.19,14.47,624.5
0,0,0,1,0,0,0,0,40777,26,79,600,36,0,0,0,0,0,0,1,1,0,0,0,1,0,55,54,566.2,286.1,10.29,5.3,423.8
0,0,0,1,0,0,0,0,41668,26,80,600,1,0,0,1,1,0,1,0,1,0,0,1,0,0,41,40,419.6,211.7,10.23,5.29,324.8
0,0,0,1,0,0,0,0,46092,26,81,600,39,1,0,0,0,0,0,0,1,0,0,1,0,0,10,10,60.2,88.1,6.02,8.81,4004.4
0,0,0,1,0,0,0,0,46249,27,82,600,42,1,0,0,0,1,1,0,1,0,0,1,0,0,35,35,503.7,184.8,14.39,5.28,96.8
0,0,0,1,0,0,0,0,49629,27,83,600,1,0,0,0,0,0,0,0,1,0,0,1,0,0,12,11,67.4,46.6,5.62,4.24,2876.3
0,0,0,1,0,0,0,0,49769,28,84,600,27,0,1,1,1,0,1,0,1,0,0,1,0,0,58,58,544.6,268.4,9.39,4.63,72.6
0,0,0,1,0,0,0,0,50626,28,85,600,17,1,0,0,0,0,1,0,0,1,0,1,0,0,70,70,546.3,458.4,7.8,6.55,312.4
0,0,0,1,0,0,0,0,56795,20,86,600,64,0,0,0,1,0,1,0,1,0,0,0,1,0,43,42,492.1,553.5,11.44,13.18,5622.7
0,0,0,1,0,0,0,0,58430,19,87,600,-12,0,2,0,1,0,1,0,1,0,0,1,0,0,30,30,344.1,241.3,11.47,8.04,1142.9
0,0,0,1,0,0,0,0,59027,18,88,600,-22,1,2,1,0,1,1,0,0,0,1,1,0,0,42,43,577.9,512.8,13.76,11.93,252.9
