prediction_class_0,prediction_class_1,prediction_class_2,IsSunday,IsMonday,IsTuesday,IsWednesday,IsThursday,IsFriday,IsSaturday,LastResultIsWin,LastResultIsDraw,LastResultIsLoss,2ndLastResultIsWin,2ndLastResultIsDraw,2ndLastResultIsLoss,TimeOfDay,GameOfDay,GameOfWeek,EloDifference,TimeSinceLast
0.14519311,0.07323566,0.7815712,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.19944741,0.059105024,0.74144757,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.1745499,0.075491704,0.7499584,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.19186783,0.07718377,0.7309484,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.15812597,0.08058938,0.76128465,0,0,0,1,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17013295,0.06850621,0.7613609,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17544016,0.102550305,0.72200954,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16912661,0.06022687,0.7706465,1,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.20400006,0.05788305,0.7381169,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17870316,0.074000895,0.747296,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.19435458,0.07581316,0.72983223,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17196132,0.078098,0.74994063,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17418244,0.06715384,0.75866365,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17968899,0.100566775,0.71974427,0,1,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16728757,0.05944904,0.7732634,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16673823,0.05625166,0.7770101,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14487866,0.07482182,0.7802995,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16172615,0.07661353,0.7616603,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.13096108,0.07960684,0.7894321,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14103283,0.067811914,0.7911552,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14669682,0.10138451,0.7519187,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14011188,0.059579607,0.8003085,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17339769,0.05495531,0.77164704,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.15086477,0.0731944,0.77594084,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16651489,0.07504909,0.758436,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14515856,0.07714827,0.7776932,0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.1468699,0.06634141,0.7867887,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.15281063,0.099213466,0.7479759,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14081462,0.058629245,0.8005561,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.19086602,0.045366287,0.7637677,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16698085,0.060756844,0.7722623,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.18385054,0.0622211,0.75392836,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.15126091,0.064856015,0.7838831,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16244772,0.05503058,0.78252167,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16528766,0.10250351,0.7322088,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16117544,0.048286553,0.79053795,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.19823027,0.04426299,0.7575068,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17366065,0.059360314,0.76697904,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.18910876,0.060890757,0.75000054,0,0,0,0,1,0,0,1.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16720116,0.06268135,0.7701175,0,0,0,1,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16896647,0.053772103,0.77726144,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17202933,0.100222886,0.7277478,0,1,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16193806,0.047502894,0.79055905,1,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.1714308,0.0747267,0.75384253,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14815806,0.098863535,0.75297844,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16512108,0.10106826,0.73381066,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.13380463,0.10509119,0.7611041,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14461847,0.08984552,0.765536,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.15279262,0.10819294,0.73901445,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14410566,0.079175465,0.77671885,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17829165,0.073010296,0.748698,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.1543159,0.0967359,0.7489482,0,0,0,0,0,1,0,1.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17005815,0.09903226,0.73090965,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14831893,0.101851426,0.74982965,0,0,0,1,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.15063225,0.087913744,0.761454,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.15913245,0.10585748,0.73501,0,1,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.14487186,0.0779359,0.77719223,1,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.19672966,0.060417324,0.742853,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17140116,0.08058037,0.74801844,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.1884348,0.082398765,0.7291664,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.15517876,0.08596917,0.75885206,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16713418,0.07315478,0.75971097,0,0,1,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17195207,0.10925748,0.7187905,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.1662394,0.06434995,0.76941067,1,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.2043137,0.058946125,0.73674023,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17827794,0.07873706,0.74298495,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.19385733,0.08065084,0.7254918,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17150706,0.08307454,0.7454184,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17385371,0.071487054,0.75465924,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.17892918,0.1068049,0.71426594,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.16706562,0.06332062,0.7696138,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,43200.0,10.0,1.0,-10.0,158400.0
0.22123915,0.06552207,0.7132388,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.1912544,0.08406537,0.7246802,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20930073,0.08438745,0.7063118,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.1736659,0.0898472,0.7364869,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18303227,0.074902326,0.7420654,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19252124,0.11324305,0.6942357,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18586041,0.06726534,0.7468743,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22071832,0.06458843,0.7146932,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19083668,0.082881615,0.72628176,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.206776,0.08342549,0.7097985,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18382093,0.087455034,0.72872406,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18259864,0.07383391,0.7435674,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19219315,0.111702144,0.6961047,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.17922877,0.06680064,0.75397056,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.26155627,0.05457518,0.6838685,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22816838,0.07065875,0.7011729,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.24610549,0.070888534,0.683006,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20796962,0.075893655,0.71613675,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21850999,0.06300045,0.7184895,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22364727,0.11804396,0.65830874,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22152987,0.056486093,0.7219841,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.2609402,0.05379745,0.6852623,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22765721,0.06965985,0.702683,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.24323533,0.07010885,0.68665576,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21956146,0.07368203,0.7067565,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21798404,0.06209943,0.7199165,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.2233142,0.116462775,0.66022307,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21393248,0.056176443,0.72989106,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.2221645,0.08923516,0.68860036,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19087279,0.113785096,0.6953421,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20871162,0.114127256,0.6771611,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.1730423,0.12141653,0.7055412,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.1851229,0.102745615,0.71213144,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19609575,0.12404959,0.67985463,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18676458,0.09167156,0.7215638,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22172803,0.08799793,0.690274,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19054782,0.11223698,0.69721526,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20629218,0.11287999,0.68082786,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.1832618,0.11824899,0.6984892,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18476982,0.101326905,0.71390325,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19579914,0.1223851,0.6818158,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18018022,0.09107842,0.72874135,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.26338208,0.07453358,0.6620843,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22859588,0.096009545,0.6753946,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.24637344,0.096246324,0.6573803,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.2080908,0.102989726,0.6889195,0,0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22168599,0.086685434,0.6916286,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22739488,0.12907885,0.64352626,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22325373,0.077204645,0.6995416,1,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.26284927,0.073495924,0.6636548,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22817841,0.094691545,0.67713004,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.24360223,0.09522763,0.6611701,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21978308,0.10003115,0.6801858,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22124083,0.08547983,0.6932793,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22710082,0.12737484,0.6455243,0,1,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21568748,0.07681358,0.70749897,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21806979,0.06784596,0.71408427,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18750982,0.090818144,0.72167206,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20525435,0.091189004,0.70355666,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.17013638,0.0969907,0.73287296,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.17956486,0.08097144,0.7394637,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18829139,0.12204114,0.68966746,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18246518,0.072765835,0.744769,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22081625,0.066602595,0.71258116,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19002752,0.08922712,0.7207453,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20587875,0.08980367,0.70431757,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18297544,0.09411667,0.7229079,0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18196811,0.07954949,0.73848236,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.1909142,0.11996256,0.6891233,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.17871782,0.07201528,0.7492669,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.25806758,0.056567397,0.685365,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22408243,0.07646475,0.6994529,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.24176066,0.07673318,0.6815062,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20409127,0.0820678,0.7138409,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21470411,0.068211176,0.71708477,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21874985,0.12722452,0.6540256,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21780168,0.06119464,0.7210037,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.26111645,0.055487968,0.68339556,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22691628,0.075067274,0.69801646,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.24242172,0.0755443,0.68203396,0,0,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.2187787,0.07937696,0.7018443,0,0,0,1,0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21742019,0.066964835,0.715615,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22171623,0.12501213,0.6532716,0,1,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21348868,0.060608886,0.7259024,1,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21908042,0.09119279,0.6897268,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18697561,0.12116083,0.6918636,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20450155,0.1215557,0.6739427,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.16937236,0.12918259,0.70144504,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.1814669,0.10948043,0.7090526,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19196978,0.13200669,0.6760235,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18322259,0.09775861,0.71901876,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22192034,0.08955414,0.6885255,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.189581,0.11909782,0.69132113,0,0,0,0,0,1,0,1.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20522541,0.119768426,0.67500615,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18226026,0.12542796,0.6923118,0,0,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.18397564,0.10760465,0.70841974,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.19466482,0.12977234,0.67556286,0,1,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.17953667,0.09679178,0.72367156,1,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.25996968,0.07624022,0.6637901,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.22433737,0.102419704,0.6732429,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.24184616,0.10269877,0.6554551,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.20405005,0.10977756,0.6861724,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.21767496,0.092523545,0.68980145,0,0,1,0,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
0.2226396,0.13737656,0.6399838,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,43200.0,10.0,1.0,-10.0,158400.0
